ga.dateHourMinute;ga.sessionDurationBucket;ga.browser.encoded;ga.operatingSystem.encoded;ga.operatingSystemVersion.encoded;ga.language.encoded;ga.DeviceInfo.encoded;Unique.code;ga.sessionsWithEvent;Success
201805041516;1;A4;B2;C44;D54;E122;A4B2C44D54E122;1;FALSE
201805050859;118;A4;B2;C44;D54;E122;A4B2C44D54E122;1;FALSE
201805050900;118;A4;B2;C44;D54;E122;A4B2C44D54E122;0;FALSE
201805050901;118;A4;B2;C44;D54;E122;A4B2C44D54E122;0;FALSE
201805051249;2;A4;B2;C44;D54;E122;A4B2C44D54E122;1;FALSE
201803251955;175;A4;B6;C72;D54;E171;A4B6C72D54E171;0;TRUE
201803251956;175;A4;B6;C72;D54;E171;A4B6C72D54E171;0;TRUE
201803252128;381;A11;B6;C77;D77;E171;A11B6C77D77E171;1;FALSE
201803252131;381;A11;B6;C77;D77;E171;A11B6C77D77E171;0;FALSE
201803252132;381;A11;B6;C77;D77;E171;A11B6C77D77E171;0;FALSE
201803252135;381;A11;B6;C77;D77;E171;A11B6C77D77E171;0;FALSE
201803260936;220;A4;B6;C73;D77;E171;A4B6C73D77E171;0;TRUE
201803260938;220;A4;B6;C73;D77;E171;A4B6C73D77E171;0;TRUE
201803260939;220;A4;B6;C73;D77;E171;A4B6C73D77E171;0;TRUE
201803261038;44;A6;B6;C74;D77;E171;A6B6C74D77E171;1;FALSE
201803261039;44;A6;B6;C74;D77;E171;A6B6C74D77E171;0;FALSE
201803261116;1;A11;B6;C73;D54;E171;A11B6C73D54E171;1;FALSE
201803262038;453;A4;B6;C70;D54;E171;A4B6C70D54E171;0;TRUE
201803262041;453;A4;B6;C70;D54;E171;A4B6C70D54E171;0;TRUE
201803270951;143;A11;B6;C73;D31;E171;A11B6C73D31E171;0;TRUE
201803271120;209;A11;B6;C70;D77;E171;A11B6C70D77E171;1;FALSE
201803271123;209;A11;B6;C70;D77;E171;A11B6C70D77E171;0;FALSE
201803271124;295;A4;B6;C73;D54;E171;A4B6C73D54E171;0;FALSE
201803272007;795;A6;B6;C73;D77;E171;A6B6C73D77E171;0;TRUE
201803272020;30;A11;B6;C73;D54;E171;A11B6C73D54E171;1;TRUE
201803272032;203;A6;B6;C73;D54;E171;A6B6C73D54E171;0;TRUE
201803272033;2;A4;B6;C73;D77;E171;A4B6C73D77E171;1;FALSE
201803300105;30;A4;B6;C73;D31;E171;A4B6C73D31E171;1;FALSE
201803301107;90;A4;B6;C70;D54;E171;A4B6C70D54E171;0;TRUE
201803301108;90;A4;B6;C70;D54;E171;A4B6C70D54E171;0;TRUE
201803301119;242;A6;B6;C72;D54;E171;A6B6C72D54E171;1;TRUE
201803301607;3;A4;B6;C73;D77;E171;A4B6C73D77E171;0;FALSE
201803301610;21;A4;B6;C73;D54;E171;A4B6C73D54E171;1;FALSE
201803301706;239;A4;B6;C70;D77;E171;A4B6C70D77E171;1;FALSE
201803301710;239;A4;B6;C70;D77;E171;A4B6C70D77E171;0;FALSE
201803301754;102;A4;B6;C73;D53;E171;A4B6C73D53E171;1;TRUE
201804041509;200;A4;B6;C73;D77;E171;A4B6C73D77E171;1;TRUE
201804041513;200;A4;B6;C73;D77;E171;A4B6C73D77E171;0;TRUE
201804041525;128;A6;B6;C73;D31;E171;A6B6C73D31E171;1;TRUE
201804041526;128;A6;B6;C73;D31;E171;A6B6C73D31E171;0;TRUE
201804072232;175;A4;B6;C74;D54;E171;A4B6C74D54E171;1;TRUE
201804072233;175;A4;B6;C74;D54;E171;A4B6C74D54E171;0;TRUE
201804072234;175;A4;B6;C74;D54;E171;A4B6C74D54E171;0;TRUE
201804080117;2040;A6;B6;C73;D31;E171;A6B6C73D31E171;0;TRUE
201804080118;2040;A6;B6;C73;D31;E171;A6B6C73D31E171;0;TRUE
201804080122;2040;A6;B6;C73;D31;E171;A6B6C73D31E171;0;TRUE
201804092229;182;A6;B6;C74;D54;E171;A6B6C74D54E171;1;TRUE
201804092230;182;A6;B6;C74;D54;E171;A6B6C74D54E171;0;TRUE
201804092231;182;A6;B6;C74;D54;E171;A6B6C74D54E171;0;TRUE
201804100907;2;A4;B6;C71;D31;E171;A4B6C71D31E171;1;FALSE
201804101121;505;A4;B6;C73;D77;E171;A4B6C73D77E171;0;FALSE
201804101139;452;A11;B6;C72;D13;E171;A11B6C72D13E171;1;TRUE
201804141801;1974;A4;B6;C73;D31;E171;A4B6C73D31E171;0;FALSE
201804141802;844;A4;B6;C73;D31;E171;A4B6C73D31E171;0;FALSE
201804141804;1974;A4;B6;C73;D31;E171;A4B6C73D31E171;0;FALSE
201804141807;1974;A4;B6;C73;D31;E171;A4B6C73D31E171;0;FALSE
201804141808;1974;A4;B6;C73;D31;E171;A4B6C73D31E171;0;FALSE
201804151606;403;A4;B6;C70;D54;E171;A4B6C70D54E171;1;TRUE
201804151629;143;A11;B6;C73;D54;E171;A11B6C73D54E171;1;TRUE
201804171057;638;A6;B6;C71;D77;E171;A6B6C71D77E171;0;TRUE
201804171058;638;A6;B6;C71;D77;E171;A6B6C71D77E171;0;TRUE
201804171100;638;A6;B6;C71;D77;E171;A6B6C71D77E171;0;TRUE
201804171103;3;A4;B6;C72;D77;E171;A4B6C72D77E171;1;FALSE
201804171115;1;A4;B6;C72;D77;E171;A4B6C72D77E171;1;FALSE
201804171602;2300;A4;B6;C73;D77;E171;A4B6C73D77E171;0;FALSE
201804171820;1;A4;B6;C73;D54;E171;A4B6C73D54E171;1;FALSE
201804181041;920;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201804181044;103;A4;B6;C77;D54;E171;A4B6C77D54E171;1;TRUE
201804181045;103;A4;B6;C77;D54;E171;A4B6C77D54E171;0;TRUE
201804181046;103;A4;B6;C77;D54;E171;A4B6C77D54E171;0;TRUE
201804181050;920;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201804181053;920;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201804181339;3475;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201804181341;3475;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201804181342;3475;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201804192124;790;A4;B6;C70;D17;E171;A4B6C70D17E171;1;TRUE
201804192135;790;A4;B6;C70;D17;E171;A4B6C70D17E171;0;TRUE
201804192136;790;A4;B6;C70;D17;E171;A4B6C70D17E171;0;TRUE
201804192137;790;A4;B6;C70;D17;E171;A4B6C70D17E171;0;TRUE
201804192144;92;A4;B6;C73;D69;E171;A4B6C73D69E171;1;FALSE
201804210840;1;A11;B6;C73;D77;E171;A11B6C73D77E171;1;FALSE
201804211032;190;A6;B6;C73;D77;E171;A6B6C73D77E171;0;TRUE
201804211147;19;A11;B6;C73;D77;E171;A11B6C73D77E171;1;FALSE
201804231401;1;A6;B6;C70;D77;E171;A6B6C70D77E171;1;FALSE
201804231407;26;A11;B6;C73;D31;E171;A11B6C73D31E171;1;FALSE
201804231411;1;A6;B6;C73;D77;E171;A6B6C73D77E171;1;FALSE
201804231414;233;A11;B6;C73;D54;E171;A11B6C73D54E171;1;FALSE
201804231416;233;A11;B6;C73;D54;E171;A11B6C73D54E171;0;FALSE
201804251922;60;A11;B6;C73;D77;E171;A11B6C73D77E171;1;TRUE
201804251923;60;A11;B6;C73;D77;E171;A11B6C73D77E171;0;TRUE
201804251935;1;A4;B6;C72;D54;E171;A4B6C72D54E171;1;FALSE
201804252004;26;A4;B6;C73;D53;E171;A4B6C73D53E171;1;FALSE
201804252006;210;A4;B6;C72;D54;E171;A4B6C72D54E171;1;FALSE
201804252144;2497;A6;B6;C70;D77;E171;A6B6C70D77E171;1;FALSE
201804252145;2497;A6;B6;C70;D77;E171;A6B6C70D77E171;0;FALSE
201804252203;48;A4;B6;C71;D77;E171;A4B6C71D77E171;1;FALSE
201804252204;3;A4;B6;C71;D77;E171;A4B6C71D77E171;1;FALSE
201804261653;201;A6;B6;C71;D54;E171;A6B6C71D54E171;0;FALSE
201804262007;98;A11;B6;C73;D31;E171;A11B6C73D31E171;1;FALSE
201804262008;98;A11;B6;C73;D31;E171;A11B6C73D31E171;0;FALSE
201804262009;98;A11;B6;C73;D31;E171;A11B6C73D31E171;0;FALSE
201804262017;67;A4;B6;C73;D77;E171;A4B6C73D77E171;1;FALSE
201804262114;1;A4;B6;C72;D54;E171;A4B6C72D54E171;1;FALSE
201804262140;2;A4;B6;C73;D77;E171;A4B6C73D77E171;1;FALSE
201804262232;1;A11;B6;C72;D25;E171;A11B6C72D25E171;1;FALSE
201804262320;128;A4;B6;C73;D54;E171;A4B6C73D54E171;1;TRUE
201804281336;393;A4;B6;C73;D77;E171;A4B6C73D77E171;0;FALSE
201804281405;156;A6;B6;C77;D77;E171;A6B6C77D77E171;1;TRUE
201804281407;156;A6;B6;C77;D77;E171;A6B6C77D77E171;0;TRUE
201804281421;1;A11;B6;C73;D77;E171;A11B6C73D77E171;1;FALSE
201804291346;185;A4;B6;C73;D13;E171;A4B6C73D13E171;0;TRUE
201804291347;185;A4;B6;C73;D13;E171;A4B6C73D13E171;0;TRUE
201804291407;69;A4;B6;C70;D54;E171;A4B6C70D54E171;0;TRUE
201804291417;581;A6;B6;C72;D12;E171;A6B6C72D12E171;1;TRUE
201804291418;581;A6;B6;C72;D12;E171;A6B6C72D12E171;0;TRUE
201804291420;581;A6;B6;C72;D12;E171;A6B6C72D12E171;0;TRUE
201804291421;581;A6;B6;C72;D12;E171;A6B6C72D12E171;0;TRUE
201804291427;581;A6;B6;C72;D12;E171;A6B6C72D12E171;0;TRUE
201804291519;307;A11;B6;C73;D54;E171;A11B6C73D54E171;1;TRUE
201804291520;307;A11;B6;C73;D54;E171;A11B6C73D54E171;0;TRUE
201805021356;147;A4;B6;C73;D77;E171;A4B6C73D77E171;0;TRUE
201805021357;147;A4;B6;C73;D77;E171;A4B6C73D77E171;0;TRUE
201805021415;37;A4;B6;C72;D77;E171;A4B6C72D77E171;0;FALSE
201805021422;3;A4;B6;C72;D77;E171;A4B6C72D77E171;1;FALSE
201805021432;1317;A4;B6;C71;D77;E171;A4B6C71D77E171;1;FALSE
201805042211;284;A4;B6;C72;D31;E171;A4B6C72D31E171;1;FALSE
201805042213;284;A4;B6;C72;D31;E171;A4B6C72D31E171;0;FALSE
201805042215;284;A4;B6;C72;D31;E171;A4B6C72D31E171;0;FALSE
201805042347;2;A4;B6;C73;D31;E171;A4B6C73D31E171;1;FALSE
201805061848;3611;A4;B6;C71;D77;E171;A4B6C71D77E171;1;FALSE
201805061849;3611;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805061854;3611;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805061906;3611;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805061921;3611;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805062118;6162;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805062122;6162;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805062130;6162;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805062137;6162;A4;B6;C71;D77;E171;A4B6C71D77E171;0;FALSE
201805071303;882;A6;B6;C73;D77;E171;A6B6C73D77E171;0;FALSE
201805071317;3;A4;B6;C73;D77;E171;A4B6C73D77E171;1;FALSE
201805071409;230;A11;B6;C71;D77;E171;A11B6C71D77E171;0;TRUE
201805101829;114;A4;B6;C73;D54;E171;A4B6C73D54E171;1;TRUE
201805101831;114;A4;B6;C73;D54;E171;A4B6C73D54E171;0;TRUE
201805101846;1;A4;B6;C73;D54;E171;A4B6C73D54E171;1;FALSE
201805291554;141;A4;B6;C73;D31;E171;A4B6C73D31E171;0;TRUE
201805291556;141;A4;B6;C73;D31;E171;A4B6C73D31E171;0;TRUE
201805291631;191;A4;B6;C73;D54;E171;A4B6C73D54E171;1;TRUE
201805291635;191;A4;B6;C73;D54;E171;A4B6C73D54E171;0;TRUE
201805291639;145;A4;B6;C71;D54;E171;A4B6C71D54E171;1;TRUE
201805291640;145;A4;B6;C71;D54;E171;A4B6C71D54E171;0;TRUE
201805291640;414;A11;B6;C77;D77;E171;A11B6C77D77E171;1;TRUE
201805291641;145;A4;B6;C71;D54;E171;A4B6C71D54E171;0;TRUE
201805291641;414;A11;B6;C77;D77;E171;A11B6C77D77E171;0;TRUE
201806011918;406;A4;B6;C73;D54;E171;A4B6C73D54E171;0;TRUE
201806011920;406;A4;B6;C73;D54;E171;A4B6C73D54E171;0;TRUE
201806011926;1;A11;B6;C73;D77;E171;A11B6C73D77E171;1;FALSE
201806061507;219;A4;B6;C73;D13;E171;A4B6C73D13E171;0;TRUE
201806061509;219;A4;B6;C73;D13;E171;A4B6C73D13E171;0;TRUE
201806061543;304;A4;B6;C71;D31;E171;A4B6C71D31E171;1;TRUE
201806061545;304;A4;B6;C71;D31;E171;A4B6C71D31E171;0;TRUE
201806181552;742;A11;B6;C73;D13;E171;A11B6C73D13E171;1;FALSE
201806181600;875;A11;B6;C71;D54;E171;A11B6C71D54E171;0;TRUE
201806181601;875;A11;B6;C71;D54;E171;A11B6C71D54E171;0;TRUE
201805151154;336;A13;B2;C44;D13;E222;A13B2C44D13E222;0;TRUE
201805151157;336;A13;B2;C44;D13;E222;A13B2C44D13E222;0;TRUE
201805271222;160;A4;B2;C44;D54;E222;A4B2C44D54E222;1;TRUE
201805271223;160;A4;B2;C44;D54;E222;A4B2C44D54E222;0;TRUE
201805271224;160;A4;B2;C44;D54;E222;A4B2C44D54E222;0;TRUE
201806120847;355;A13;B2;C42;D54;E222;A13B2C42D54E222;0;TRUE
201806120848;355;A13;B2;C42;D54;E222;A13B2C42D54E222;0;TRUE
201806131301;272;A4;B2;C44;D54;E222;A4B2C44D54E222;1;TRUE
201806131302;272;A4;B2;C44;D54;E222;A4B2C44D54E222;0;TRUE
201806131303;272;A4;B2;C44;D54;E222;A4B2C44D54E222;0;TRUE
201806160750;141;A13;B2;C44;D77;E227;A13B2C44D77E227;0;FALSE
201806160751;141;A13;B2;C44;D77;E227;A13B2C44D77E227;0;FALSE
201806161841;1;A13;B2;C49;D54;E227;A13B2C49D54E227;1;FALSE
201806191213;41;A13;B2;C49;D77;E227;A13B2C49D77E227;1;FALSE
201806191214;41;A13;B2;C49;D77;E227;A13B2C49D77E227;0;FALSE
201806201925;2;A13;B2;C49;D77;E227;A13B2C49D77E227;1;FALSE
201803171428;155;A4;B2;C44;D77;E227;A4B2C44D77E227;0;TRUE
201803171429;155;A4;B2;C44;D77;E227;A4B2C44D77E227;0;TRUE
201803211154;137;A4;B2;C44;D54;E227;A4B2C44D54E227;0;TRUE
201803211155;137;A4;B2;C44;D54;E227;A4B2C44D54E227;0;TRUE
201803222020;151;A4;B2;C44;D77;E227;A4B2C44D77E227;1;TRUE
201803251337;186;A13;B2;C44;D54;E227;A13B2C44D54E227;0;TRUE
201803251657;64;A3;B2;C44;D54;E227;A3B2C44D54E227;1;TRUE
201803252044;211;A4;B2;C44;D54;E227;A4B2C44D54E227;1;TRUE
201803261907;291;A13;B2;C42;D54;E227;A13B2C42D54E227;0;TRUE
201803271810;521;A13;B2;C44;D54;E227;A13B2C44D54E227;0;TRUE
201803271811;521;A13;B2;C44;D54;E227;A13B2C44D54E227;0;TRUE
201806161946;228;A13;B2;C49;D54;E227;A13B2C49D54E227;0;TRUE
201806181617;137;A13;B2;C49;D54;E227;A13B2C49D54E227;1;TRUE
201806181618;137;A13;B2;C49;D54;E227;A13B2C49D54E227;0;TRUE
201806181619;137;A13;B2;C49;D54;E227;A13B2C49D54E227;0;TRUE
201804141758;286;A13;B2;C42;D54;E238;A13B2C42D54E238;1;TRUE
201804141801;286;A13;B2;C42;D54;E238;A13B2C42D54E238;0;TRUE
201804141802;286;A13;B2;C42;D54;E238;A13B2C42D54E238;0;TRUE
201805211738;352;A13;B2;C42;D13;E238;A13B2C42D13E238;1;TRUE
201805211739;352;A13;B2;C42;D13;E238;A13B2C42D13E238;0;TRUE
201804080210;197;A4;B2;C44;D31;E247;A4B2C44D31E247;0;TRUE
201804080211;197;A4;B2;C44;D31;E247;A4B2C44D31E247;0;TRUE
201804080212;197;A4;B2;C44;D31;E247;A4B2C44D31E247;0;TRUE
201804091055;171;A13;B2;C44;D77;E247;A13B2C44D77E247;1;TRUE
201804091056;171;A13;B2;C44;D77;E247;A13B2C44D77E247;0;TRUE
201804091723;178;A4;B2;C44;D77;E247;A4B2C44D77E247;1;TRUE
201804091724;178;A4;B2;C44;D77;E247;A4B2C44D77E247;0;TRUE
201804091725;178;A4;B2;C44;D77;E247;A4B2C44D77E247;0;TRUE
201804091924;41;A13;B2;C44;D54;E247;A13B2C44D54E247;1;TRUE
201804091925;41;A13;B2;C44;D54;E247;A13B2C44D54E247;0;TRUE
201804280855;1184;A13;B2;C44;D77;E247;A13B2C44D77E247;0;TRUE
201804281542;609;A13;B2;C44;D31;E247;A13B2C44D31E247;1;TRUE
201804301631;211;A13;B2;C44;D54;E247;A13B2C44D54E247;1;TRUE
201804301632;211;A13;B2;C44;D54;E247;A13B2C44D54E247;0;TRUE
201804301633;211;A13;B2;C44;D54;E247;A13B2C44D54E247;0;TRUE
201804301634;211;A13;B2;C44;D54;E247;A13B2C44D54E247;0;TRUE
201804301635;211;A13;B2;C44;D54;E247;A13B2C44D54E247;0;TRUE
201804301650;103;A4;B2;C44;D77;E247;A4B2C44D77E247;1;TRUE
201804301651;103;A4;B2;C44;D77;E247;A4B2C44D77E247;0;TRUE
201804301652;103;A4;B2;C44;D77;E247;A4B2C44D77E247;0;TRUE
201803232119;150;A3;B2;C44;D54;E251;A3B2C44D54E251;0;TRUE
201803232324;122;A4;B2;C44;D77;E251;A4B2C44D77E251;1;TRUE
201803232326;122;A4;B2;C44;D77;E251;A4B2C44D77E251;0;TRUE
201803251607;239;A4;B2;C44;D77;E251;A4B2C44D77E251;0;TRUE
201803251608;239;A4;B2;C44;D77;E251;A4B2C44D77E251;0;TRUE
201803251609;239;A4;B2;C44;D77;E251;A4B2C44D77E251;0;TRUE
201803251610;239;A4;B2;C44;D77;E251;A4B2C44D77E251;0;TRUE
201805060106;434;A3;B2;C42;D54;E251;A3B2C42D54E251;1;TRUE
201805060107;434;A3;B2;C42;D54;E251;A3B2C42D54E251;0;TRUE
201805060112;434;A3;B2;C42;D54;E251;A3B2C42D54E251;0;TRUE
201805060114;434;A3;B2;C42;D54;E251;A3B2C42D54E251;0;TRUE
201805141924;436;A13;B2;C44;D13;E251;A13B2C44D13E251;1;TRUE
201805141928;436;A13;B2;C44;D13;E251;A13B2C44D13E251;0;TRUE
201805141931;436;A13;B2;C44;D13;E251;A13B2C44D13E251;0;TRUE
201806051145;64;A4;B2;C49;D13;E251;A4B2C49D13E251;1;TRUE
201806092204;250;A3;B2;C49;D77;E253;A3B2C49D77E253;0;FALSE
201806092205;250;A3;B2;C49;D77;E253;A3B2C49D77E253;0;FALSE
201803232140;834;A4;B2;C49;D73;E255;A4B2C49D73E255;1;FALSE
201803232147;834;A4;B2;C49;D73;E255;A4B2C49D73E255;0;FALSE
201803232148;834;A4;B2;C49;D73;E255;A4B2C49D73E255;0;FALSE
201803232149;834;A4;B2;C49;D73;E255;A4B2C49D73E255;0;FALSE
201803232150;834;A4;B2;C49;D73;E255;A4B2C49D73E255;0;FALSE
201805101321;4;A4;B2;C49;D63;E255;A4B2C49D63E255;1;FALSE
201805192105;2;A4;B2;C49;D63;E255;A4B2C49D63E255;1;FALSE
201806141251;7;A4;B2;C49;D63;E255;A4B2C49D63E255;1;FALSE
201804032126;403;A3;B2;C44;D41;E255;A3B2C44D41E255;0;TRUE
201804032127;403;A3;B2;C44;D41;E255;A3B2C44D41E255;0;TRUE
201805111421;138;A4;B2;C49;D63;E255;A4B2C49D63E255;1;TRUE
201805111423;138;A4;B2;C49;D63;E255;A4B2C49D63E255;0;TRUE
201803152239;262;A13;B2;C44;D77;E258;A13B2C44D77E258;0;FALSE
201803220808;43;A13;B2;C44;D77;E258;A13B2C44D77E258;1;FALSE
201804031556;332;A13;B2;C44;D77;E258;A13B2C44D77E258;1;FALSE
201805131550;136;A4;B2;C49;D73;E258;A4B2C49D73E258;0;FALSE
201805140816;2;A4;B2;C49;D73;E258;A4B2C49D73E258;1;FALSE
201803181738;350;A4;B2;C49;D13;E258;A4B2C49D13E258;1;TRUE
201803181739;350;A4;B2;C49;D13;E258;A4B2C49D13E258;0;TRUE
201803181741;350;A4;B2;C49;D13;E258;A4B2C49D13E258;0;TRUE
201803181743;350;A4;B2;C49;D13;E258;A4B2C49D13E258;0;TRUE
201803181744;350;A4;B2;C49;D13;E258;A4B2C49D13E258;0;TRUE
201804210813;1726;A4;B2;C49;D29;E258;A4B2C49D29E258;0;TRUE
201804210815;1726;A4;B2;C49;D29;E258;A4B2C49D29E258;0;TRUE
201804210839;1726;A4;B2;C49;D29;E258;A4B2C49D29E258;0;TRUE
201804210840;1726;A4;B2;C49;D29;E258;A4B2C49D29E258;0;TRUE
201803152057;1859;A13;B2;C45;D13;E267;A13B2C45D13E267;0;TRUE
201803152058;1859;A13;B2;C45;D13;E267;A13B2C45D13E267;0;TRUE
201803152100;1859;A13;B2;C45;D13;E267;A13B2C45D13E267;0;TRUE
201803152102;1859;A13;B2;C45;D13;E267;A13B2C45D13E267;0;TRUE
201803152127;1859;A13;B2;C45;D13;E267;A13B2C45D13E267;0;TRUE
201804231210;1;A13;B2;C44;D54;E268;A13B2C44D54E268;1;FALSE
201805271025;1;A13;B2;C44;D77;E268;A13B2C44D77E268;1;FALSE
201806130016;92;A13;B2;C44;D77;E268;A13B2C44D77E268;1;FALSE
201806130017;92;A13;B2;C44;D77;E268;A13B2C44D77E268;0;FALSE
201804281722;147;A13;B2;C44;D77;E268;A13B2C44D77E268;1;TRUE
201804281723;147;A13;B2;C44;D77;E268;A13B2C44D77E268;0;TRUE
201804281724;147;A13;B2;C44;D77;E268;A13B2C44D77E268;0;TRUE
201804301345;174;A13;B2;C44;D54;E268;A13B2C44D54E268;1;TRUE
201804301348;174;A13;B2;C44;D54;E268;A13B2C44D54E268;0;TRUE
201806201732;514;A3;B2;C42;D31;E269;A3B2C42D31E269;0;TRUE
201806201733;514;A3;B2;C42;D31;E269;A3B2C42D31E269;0;TRUE
201806201735;514;A3;B2;C42;D31;E269;A3B2C42D31E269;0;TRUE
201806201736;514;A3;B2;C42;D31;E269;A3B2C42D31E269;0;TRUE
201804242106;153;A4;B2;C42;D77;E275;A4B2C42D77E275;0;FALSE
201804242107;153;A4;B2;C42;D77;E275;A4B2C42D77E275;0;FALSE
201806112025;536;A4;B2;C49;D63;E279;A4B2C49D63E279;1;TRUE
201806112026;536;A4;B2;C49;D63;E279;A4B2C49D63E279;0;TRUE
201806112034;536;A4;B2;C49;D63;E279;A4B2C49D63E279;0;TRUE
201805311038;368;A10;B2;C44;D54;E300;A10B2C44D54E300;0;TRUE
201805311043;368;A10;B2;C44;D54;E300;A10B2C44D54E300;0;TRUE
201804031708;177;A4;B2;C44;D54;E303;A4B2C44D54E303;1;TRUE
201804031710;177;A4;B2;C44;D54;E303;A4B2C44D54E303;0;TRUE
201805142020;150;A4;B2;C44;D54;E303;A4B2C44D54E303;1;TRUE
201805142021;150;A4;B2;C44;D54;E303;A4B2C44D54E303;0;TRUE
201805142022;150;A4;B2;C44;D54;E303;A4B2C44D54E303;0;TRUE
201804131933;35;A4;B2;C44;D54;E312;A4B2C44D54E312;1;FALSE
201803171925;309;A4;B2;C44;D54;E312;A4B2C44D54E312;1;TRUE
201803171930;309;A4;B2;C44;D54;E312;A4B2C44D54E312;0;TRUE
201805231924;142;A4;B2;C44;D54;E312;A4B2C44D54E312;1;TRUE
201805231926;142;A4;B2;C44;D54;E312;A4B2C44D54E312;0;TRUE
201804301408;81;A13;B2;C44;D77;E315;A13B2C44D77E315;0;FALSE
201806181301;420;A13;B2;C44;D77;E315;A13B2C44D77E315;1;TRUE
201806181304;420;A13;B2;C44;D77;E315;A13B2C44D77E315;0;TRUE
201806181306;420;A13;B2;C44;D77;E315;A13B2C44D77E315;0;TRUE
201806181308;420;A13;B2;C44;D77;E315;A13B2C44D77E315;0;TRUE
201805282204;479;A4;B2;C42;D77;E328;A4B2C42D77E328;1;FALSE
201805282205;479;A4;B2;C42;D77;E328;A4B2C42D77E328;0;FALSE
201805282206;479;A4;B2;C42;D77;E328;A4B2C42D77E328;0;FALSE
201805282208;479;A4;B2;C42;D77;E328;A4B2C42D77E328;0;FALSE
201805282211;479;A4;B2;C42;D77;E328;A4B2C42D77E328;0;FALSE
201805182154;632;A3;B2;C45;D77;E330;A3B2C45D77E330;1;FALSE
201805182155;632;A3;B2;C45;D77;E330;A3B2C45D77E330;0;FALSE
201805182156;632;A3;B2;C45;D77;E330;A3B2C45D77E330;0;FALSE
201805182202;632;A3;B2;C45;D77;E330;A3B2C45D77E330;0;FALSE
201806080658;132;A4;B2;C49;D13;E338;A4B2C49D13E338;0;FALSE
201806080659;132;A4;B2;C49;D13;E338;A4B2C49D13E338;0;FALSE
201806031751;185;A4;B2;C49;D13;E338;A4B2C49D13E338;0;TRUE
201805101245;981;A4;B2;C45;D54;E343;A4B2C45D54E343;0;FALSE
201805101257;981;A4;B2;C45;D54;E343;A4B2C45D54E343;0;FALSE
201805101300;981;A4;B2;C45;D54;E343;A4B2C45D54E343;0;FALSE
201806111817;404;A4;B2;C38;D77;E348;A4B2C38D77E348;0;TRUE
201806111818;404;A4;B2;C38;D77;E348;A4B2C38D77E348;0;TRUE
201806111819;404;A4;B2;C38;D77;E348;A4B2C38D77E348;0;TRUE
201803221108;339;A7;B8;C43;D48;E359;A7B8C43D48E359;0;FALSE
201803221109;339;A7;B8;C43;D48;E359;A7B8C43D48E359;0;FALSE
201803221111;339;A7;B8;C43;D48;E359;A7B8C43D48E359;0;FALSE
201803221831;1985;A4;B8;C43;D46;E359;A4B8C43D46E359;1;TRUE
201803221855;1985;A4;B8;C43;D46;E359;A4B8C43D46E359;0;TRUE
201803221856;1985;A4;B8;C43;D46;E359;A4B8C43D46E359;0;TRUE
201803221857;1985;A4;B8;C43;D46;E359;A4B8C43D46E359;0;TRUE
201803241820;2;A4;B8;C43;D69;E359;A4B8C43D69E359;1;FALSE
201804151932;1;A3;B2;C49;D54;E1;A3B2C49D54E1;1;FALSE
201806110032;1478;A4;B2;C41;D77;E1;A4B2C41D77E1;1;FALSE
201806110033;1478;A4;B2;C41;D77;E1;A4B2C41D77E1;0;FALSE
201804111714;557;A3;B2;C45;D25;E1;A3B2C45D25E1;0;TRUE
201804111716;557;A3;B2;C45;D25;E1;A3B2C45D25E1;0;TRUE
201804111717;557;A3;B2;C45;D25;E1;A3B2C45D25E1;0;TRUE
201804111718;557;A3;B2;C45;D25;E1;A3B2C45D25E1;0;TRUE
201804111719;557;A3;B2;C45;D25;E1;A3B2C45D25E1;0;TRUE
201804180649;225;A3;B2;C35;D31;E1;A3B2C35D31E1;1;TRUE
201804180651;225;A3;B2;C35;D31;E1;A3B2C35D31E1;0;TRUE
201804180653;225;A3;B2;C35;D31;E1;A3B2C35D31E1;0;TRUE
201805231227;168;A3;B2;C35;D31;E1;A3B2C35D31E1;0;TRUE
201805231228;168;A3;B2;C35;D31;E1;A3B2C35D31E1;0;TRUE
201806112345;195;A4;B2;C41;D77;E1;A4B2C41D77E1;1;TRUE
201806112346;195;A4;B2;C41;D77;E1;A4B2C41D77E1;0;TRUE
201806112347;195;A4;B2;C41;D77;E1;A4B2C41D77E1;0;TRUE
201806152020;458;A3;B2;C49;D54;E1;A3B2C49D54E1;0;TRUE
201806152021;458;A3;B2;C49;D54;E1;A3B2C49D54E1;0;TRUE
